"screen","exposure","outcome","beta","se","t_value","p_value","n","df","weight","exp_label","out_label","chem_class","out_domain","type","p_fdr_global","p_bonf_global","sig_nominal","sig_fdr05","sig_fdr01","sig_bonf","direction"
"Expanded","log_URXTBBA","log_LBXSATSI",-0.0345670030141314,0.046488914613617,-0.743553668684844,0.485233100627249,1583,6,NA,"log_URXTBBA","log_LBXSATSI","Other","Other","continuous",0.77084887341522,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXBPB","avg_DBP",0.364035029393424,0.494431406585567,0.736270035731282,0.485502455681045,4662,7,NA,"Blood lead","avg_DBP","Heavy metals","Cardiovascular","continuous",0.77084887341522,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXHPM","LBXPLTSI",2.27669202899147,3.06763629623361,0.742164914330539,0.486014384705221,1554,6,NA,"HPMA (acrolein metabolite)","Platelets","VOC metabolites","Hematology","continuous",0.771223734186037,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP1","LBXSUA",-0.0231043026880943,0.0311550147894979,-0.741591774043469,0.486337072410868,1580,6,NA,"log_URXOP1","Uric acid","Other","Metabolic","continuous",0.771298045638563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_URXUDMA","LBXSTR",3.55383907179421,4.84670243199193,0.733248868000677,0.487230648763556,1593,7,"WTSA2YR","Dimethylarsonic acid (urinary)","Triglycerides","Urinary metals/elements","Metabolic","continuous",0.772277150761283,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXIPM3","log_LBXIN",-0.0410291876496673,0.0554932236645733,-0.739354914712952,0.487597864590197,756,6,NA,"log_URXIPM3","log_LBXIN","Other","Metabolic","continuous",0.77242131977008,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXECP","log_LBXSAPSI",0.00807791839185721,0.00962124366120831,0.839591915172713,0.489505026587434,1580,NA,"WTSA2YR","Mono-2-ethyl-5-carboxypentyl (MECPP)","Alk Phos (log)","Phthalates","Liver","continuous",0.775003428277727,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMZP","log_LBXSATSI",-0.0121129673384617,0.0144580750866766,-0.837799448809343,0.490311542699952,1580,NA,"WTSA2YR","Mono-benzyl phthalate (MBzP)","ALT (log)","Phthalates","Liver","continuous",0.775431498565834,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMZP","log_LBXSAPSI",-0.00592408441520639,0.00806523460708062,-0.734521028068486,0.490330074915735,1580,6,NA,"MBzP (phthalate)","Alk Phosphatase (log)","Phthalates","Liver","continuous",0.775431498565834,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMHNC","eGFR",0.485276346986486,0.580030021819971,0.836640050912926,0.490833927885475,1580,NA,"WTSA2YR","Mono-hydroxyisononyl cyclohexane (MHiNCH)","eGFR","Phthalates","Kidney","continuous",0.775789520841033,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMZP","avg_DBP",-0.273179335280437,0.327683889134921,-0.8336672761106,0.49217593343706,1597,NA,"WTSA2YR","Mono-benzyl phthalate (MBzP)","Diastolic BP","Phthalates","Cardiovascular","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URX2MH","PHQ9_total",0.076718544244657,0.104958644792215,0.730940689988285,0.492360461933045,1462,6,NA,"log_URX2MH","PHQ-9 depression score","Other","Mental health","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXP03","LBXSTB",0.00757821123461227,0.00910574547604713,0.832245009982645,0.492819300758311,1568,NA,"WTSA2YR","3-Hydroxyfluorene","Total bilirubin","PAHs","Liver","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_LBXPFNA","LBXGH",-0.026058572078439,0.031348701436472,-0.83124885192602,0.493270422080315,1596,NA,"WTMEC2YR","PFNA","HbA1c","PFAS","Metabolic","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXBMA","LBXSUA",0.0411248932958927,0.0564611666318052,0.728374841491968,0.493819045099873,1545,6,NA,"log_URXBMA","Uric acid","VOC metabolites","Metabolic","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXPMM","log_HOMA_IR",0.0635989677674523,0.0873526677778748,0.728071270006032,0.493991807003425,756,6,NA,"log_URXPMM","log_HOMA_IR","PAHs","Metabolic","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMOH","LBXSUA",-0.0404018261295077,0.0486993110255875,-0.829618022897282,0.494009860701026,1578,NA,"WTSA2YR","Mono-2-ethyl-5-oxohexyl (MEOHP)","Uric acid","Phthalates","Kidney","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMOH","log_LBXSGB",-0.0032928599542005,0.00397028213371424,-0.829376815878823,0.494119321862583,1578,NA,"WTSA2YR","Mono-2-ethyl-5-oxohexyl (MEOHP)","GGT (log)","Phthalates","Liver","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXBDCP","log_LBXHSCRP",0.022468398456863,0.0308814763759591,0.72756879183258,0.494277856246558,1577,6,NA,"log_URXBDCP","CRP (log)","Other","Inflammation","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXBCEP","log_HOMA_IR",-0.025521886823182,0.0350830768867436,-0.727470025094227,0.494334095061901,767,6,NA,"log_URXBCEP","log_HOMA_IR","Other","Metabolic","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXP10","log_LBXHSCRP",0.0503170593018404,0.069211960924087,0.726999475669085,0.494602090317737,1577,6,NA,"1-Hydroxypyrene (PAH)","CRP (log)","PAHs","Inflammation","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXECP","PHQ9_total",0.131691983836022,0.181164419081267,0.726919692640898,0.49464753944409,1493,6,NA,"MECPP (phthalate)","PHQ-9 depression score","Phthalates","Mental health","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMC1","log_LBXHSCRP",0.0301530907931205,0.0364367024760588,0.827547191267733,0.494950412302331,1578,NA,"WTSA2YR","Mono-carboxyisononyl (MCNP)","CRP (log)","Phthalates","Inflammation","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP6","BMXWAIST",1.69345337990114,2.35577592455074,0.718851637056309,0.495522069875691,1545,7,NA,"log_URXOP6","Waist circumference","Other","Anthropometric","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXHEM","log_LBXIN",0.0481656520675224,0.0664281119391535,0.725079347605739,0.495696693050736,756,6,NA,"log_URXHEM","log_LBXIN","Other","Metabolic","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMHP","BMXBMI",-0.219273882952967,0.283584089492265,-0.773223502579284,0.49572674774696,1681,NA,"WTSA2YR","Mono-2-ethylhexyl (MEHP)","BMI","Phthalates","Anthropometric","continuous",0.776499712437255,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_LBXPFNA","BMXBMI",-0.341770370716408,0.443208465124948,-0.771127804655214,0.496798809168432,1597,NA,"WTMEC2YR","PFNA","BMI","PFAS","Anthropometric","continuous",0.777743264521241,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMHH","log_LBXSGB",-0.00357272140537891,0.00434788465311161,-0.821714854560838,0.49760909561752,1578,NA,"WTSA2YR","Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","GGT (log)","Phthalates","Liver","continuous",0.77836168127634,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXBMA","log_LBXSAPSI",0.0093362519444094,0.0129403426056563,0.721484139092921,0.49775060304796,1544,6,NA,"log_URXBMA","Alk Phosphatase (log)","VOC metabolites","Liver","continuous",0.77836168127634,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMZP","LBXGLU",0.703907299286447,0.858296061780598,0.820121786212253,0.498337789289261,783,NA,"WTSA2YR","Mono-benzyl phthalate (MBzP)","Fasting glucose","Phthalates","Metabolic","continuous",0.778699608338128,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"PFAS-Thyroid","log_PFUA","log_TSH",0.0280820850597143,0.0377744693423736,0.743414415837024,0.498523712061963,1385,NA,"WTSSBJ2Y","PFUA","log TSH","PFAS","Thyroid","continuous",0.778699608338128,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMC1","log_LBXSAPSI",-0.00942998533519523,0.0115272284495406,-0.818061807005399,0.499281640720671,1580,NA,"WTSA2YR","Mono-carboxyisononyl (MCNP)","Alk Phos (log)","Phthalates","Liver","continuous",0.779324025406934,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URX4FP","LBXSTB",0.0103115240561522,0.0143521970278665,0.718463106110592,0.499480920432484,1589,6,NA,"log_URX4FP","Total bilirubin","Other","Liver","continuous",0.779324025406934,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXDBUP","log_LBXSASSI",0.00843135348215542,0.0117575265955904,0.717102650256185,0.500261450206724,1575,6,NA,"log_URXDBUP","log_LBXSASSI","Other","Other","continuous",0.780106533618517,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXP10","LBXPLTSI",-2.63883991037771,3.24109719821142,-0.814181047033684,0.501064608097076,1619,NA,"WTSA2YR","1-Hydroxypyrene","Platelet count","PAHs","Hematology","continuous",0.780533923592907,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"PFAS-Thyroid","log_PFOS","TgAb_positive",-0.125648870589679,0.170097448893502,-0.738687566492242,0.501093845797306,1375,NA,"WTSSBJ2Y","PFOS","Tg Ab positive","PFAS","Thyroid","binary",0.780533923592907,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_LBXVBZ","LBXHSCRP",-0.477019545637422,0.674153164831076,-0.707583336432084,0.502075620832062,2320,7,"WTMEC2YR","Blood benzene","CRP","Blood VOCs","Inflammation","continuous",0.781204756746534,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXBCD","LBXWBCSI",0.0519305803863477,0.0733928351383374,0.707570163878591,0.502083314690101,4873,7,NA,"Blood cadmium","WBC","Heavy metals","Hematology","continuous",0.781204756746534,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMZP","log_LBXIN",0.0161203720332246,0.0198967374638225,0.810201776172386,0.502899437302189,765,NA,"WTSA2YR","Mono-benzyl phthalate (MBzP)","Insulin (log)","Phthalates","Metabolic","continuous",0.782039391933771,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_LBXVBZ","LBXSASSI",0.31632861821019,0.448711130248534,0.704971632941178,0.503602566288425,2313,7,"WTMEC2YR","Blood benzene","AST","Blood VOCs","Liver","continuous",0.782334574657467,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMZP","LBXGH",-0.0162163435559503,0.0228131092024569,-0.710834433484577,0.503868261881445,1596,6,NA,"MBzP (phthalate)","HbA1c","Phthalates","Metabolic","continuous",0.782334574657467,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_LBXPFUA","LBXWBCSI",-0.145904738465576,0.180580544240804,-0.807975959309393,0.503928672731795,1595,NA,"WTMEC2YR","PFUA","WBC count","PFAS","Hematology","continuous",0.782334574657467,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXDPHP","log_LBXSTR",0.0145065903962111,0.0204411201587476,0.709676880892611,0.504536229881525,1581,6,NA,"log_URXDPHP","log_LBXSTR","Other","Other","continuous",0.782843118062566,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMIB","log_LBXSATSI",0.0178846718708711,0.0252263111952185,0.708968970233785,0.50494502230663,1580,6,NA,"MiBP (phthalate)","log_LBXSATSI","Phthalates","Other","continuous",0.782972119578978,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXP03","LBXHGB",0.0490339733069849,0.0692144620962612,0.708435373503158,0.50525330085836,1577,6,NA,"3-Hydroxyfluorene (PAH)","Hemoglobin","PAHs","Hematology","continuous",0.782972119578978,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_URXUIO","LBXSGB",-0.00796959854859924,0.0113558999259512,-0.701802463967353,0.505459469184569,1590,7,"WTSA2YR","Urinary iodine","GGT","Urinary elements","Liver","continuous",0.782972119578978,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXDHB","LBXSUA",0.113269287996543,0.160100399230082,0.707489103970084,0.505800304313459,1545,6,NA,"log_URXDHB","Uric acid","VOC metabolites","Metabolic","continuous",0.783066251860704,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMNP","LBXHGB",-0.0577037929665742,0.0719111603919336,-0.802431676141426,0.506501506255995,1617,NA,"WTSA2YR","Mono-n-butyl phthalate (MnBP)","Hemoglobin","Phthalates","Hematology","continuous",0.783339653007593,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMEP","log_LBXSATSI",-0.0107079764242929,0.0133456859581948,-0.802354892647368,0.506537229126512,1580,NA,"WTSA2YR","Mono-ethyl phthalate (MEP)","ALT (log)","Phthalates","Liver","continuous",0.783339653007593,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_URXUIO","LBXRBCSI",-0.0107200657589824,0.0153675267381606,-0.697579118724573,0.507940903699511,1600,7,"WTSA2YR","Urinary iodine","RBC count","Urinary elements","Hematology","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMIB","avg_SBP",-0.539520000531271,0.767036806311432,-0.703382153362032,0.508178950104509,1518,6,NA,"MiBP (phthalate)","avg_SBP","Phthalates","Cardiovascular","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMHNC","LBXRBCSI",0.00907996500790944,0.0113733540113429,0.798354205703417,0.508401971105215,1617,NA,"WTSA2YR","Mono-hydroxyisononyl cyclohexane (MHiNCH)","RBC count","Phthalates","Hematology","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMIB","LBXSUA",-0.0433486015295152,0.0616953759086686,-0.702623185142543,0.508619338450766,1578,6,NA,"MiBP (phthalate)","Uric acid","Phthalates","Metabolic","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXUMN","LBXRBCSI",0.020836724092751,0.0296717760472751,0.702240541973374,0.508841461678391,1599,6,NA,"log_URXUMN","RBC count","Urinary metals/elements","Hematology","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXHEM","LBXPLTSI",2.52445509586594,3.59600525786685,0.702016519676462,0.508971535827424,1554,6,NA,"log_URXHEM","Platelets","Other","Hematology","continuous",0.784500779588466,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXP03","LBXSTB",-0.00836897566263656,0.0119431098218658,-0.700736724978817,0.509715046343571,1567,6,NA,"3-Hydroxyfluorene (PAH)","Total bilirubin","PAHs","Liver","continuous",0.785029213910459,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMNP","eGFR",0.753746004081721,1.07607288699252,0.700459990390002,0.509875912897494,1580,6,NA,"MnBP (phthalate)","eGFR (kidney)","Phthalates","Kidney","continuous",0.785029213910459,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXBPM","log_LBXSASSI",-0.00814932457922363,0.0116502190523122,-0.699499686884103,0.510434400714553,1539,6,NA,"log_URXBPM","log_LBXSASSI","VOC metabolites","Other","continuous",0.785456568188162,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXP10","avg_DBP",0.307195400881481,0.439624061765162,0.698768396907216,0.510859971686117,1554,6,NA,"1-Hydroxypyrene (PAH)","avg_DBP","PAHs","Cardiovascular","continuous",0.785679032362147,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXCYM","LBXHGB",0.020687638532074,0.0296596191928071,0.697501825549099,0.511597602471968,1554,6,NA,"log_URXCYM","Hemoglobin","Other","Hematology","continuous",0.786095615477091,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP5","PHQ9_total",0.0972891706527159,0.139515111888764,0.697337867816679,0.511693140260481,1493,6,NA,"log_URXOP5","PHQ-9 depression score","Other","Mental health","continuous",0.786095615477091,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_LBXBGM","LBXSKSI",-0.00640725464566179,0.00927819514685991,-0.690571231176382,0.512075656014315,4833,7,"WTMEC2YR","Methylmercury (blood)","Potassium","Heavy metals","Other","continuous",0.786251254374533,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URX4FP","LBXPLTSI",-3.25107393825722,4.67370525409049,-0.695609534942716,0.51270095275762,1604,6,NA,"log_URX4FP","Platelets","Other","Hematology","continuous",0.786779288644515,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMHP","avg_DBP",-0.343762357180878,0.494800444012429,-0.694749492125039,0.513202942270146,1518,6,NA,"MEHP (phthalate)","avg_DBP","Phthalates","Cardiovascular","continuous",0.787117622922286,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXECP","eGFR",-0.568032546506308,0.721361171324307,-0.787445414428792,0.513521123076899,1580,NA,"WTSA2YR","Mono-2-ethyl-5-carboxypentyl (MECPP)","eGFR","Phthalates","Kidney","continuous",0.787173826821825,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URX34M","avg_DBP",-0.251583446313732,0.362788445279218,-0.693471497197499,0.513949480307789,1522,6,NA,"log_URX34M","avg_DBP","Other","Cardiovascular","continuous",0.787398765446892,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXP04","avg_SBP",-0.471058781897611,0.680800524596705,-0.691918946708594,0.514857361205001,1553,6,NA,"2-Hydroxyfluorene (PAH)","avg_SBP","PAHs","Cardiovascular","continuous",0.788357711899881,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_URXUDMA","LBXGH",-0.0223902290745714,0.032700851691915,-0.684698652057042,0.515557094421979,1603,7,"WTSA2YR","Dimethylarsonic acid (urinary)","HbA1c","Urinary metals/elements","Metabolic","continuous",0.788997064041518,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXP06","log_LBXHSCRP",0.0405692411307229,0.0518520078753036,0.78240443896186,0.515903779290652,1579,NA,"WTSA2YR","1-Hydroxyphenanthrene","CRP (log)","PAHs","Inflammation","continuous",0.789095714932529,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_LBXPFDE","LBXSBU",0.263764911711583,0.338615320118244,0.778951500538948,0.517542079101135,1589,NA,"WTMEC2YR","PFDeA","Blood urea nitrogen","PFAS","Kidney","continuous",0.791168755148591,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMCOH","log_LBXSATSI",0.0202471032305883,0.0296135165433697,0.683711547763533,0.519674280844173,1580,6,NA,"MCOCH (phthalate)","log_LBXSATSI","Phthalates","Other","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXAAM","log_LBXSTR",-0.0241628577824093,0.0353718376831862,-0.683110049266536,0.520028455700687,1545,6,NA,"log_URXAAM","log_LBXSTR","VOC metabolites","Other","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMB3","log_LBXHSCRP",-0.0310466516569789,0.0454842727405507,-0.682579928980591,0.520340732207299,1543,6,NA,"log_URXMB3","CRP (log)","Phthalates","Inflammation","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_LBXBMN","LBXHGB",0.0708118833603148,0.0916438164759966,0.772685884146498,0.520527869831925,4941,NA,"WTMEC2YR","Blood manganese","Hemoglobin","Heavy metals","Hematology","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXTBBA","log_LBXHSCRP",0.0858357787415129,0.12582910368557,0.68216156856688,0.520587261014833,1581,6,NA,"log_URXTBBA","CRP (log)","Other","Inflammation","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMIB","log_LBXSASSI",0.0163108733682014,0.0211461926241737,0.77133854108353,0.521172113921531,1575,NA,"WTSA2YR","Mono-isobutyl phthalate (MiBP)","AST (log)","Phthalates","Liver","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_LBXMPAH","LBXGLU",-1.16102463374388,1.72028881953936,-0.674900993691729,0.521398859574218,778,7,NA,"Methylparaben (blood)","Fasting glucose","PFAS","Metabolic","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMHNC","avg_SBP",0.450800416239163,0.585238317504756,0.770285203062596,0.521676316307411,1597,NA,"WTSA2YR","Mono-hydroxyisononyl cyclohexane (MHiNCH)","Systolic BP","Phthalates","Cardiovascular","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXAMC","BMXWAIST",0.517721257619458,0.768146506332323,0.673987648647166,0.521945556479526,1515,7,NA,"log_URXAMC","Waist circumference","VOC metabolites","Anthropometric","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXPHG","LBXGLU",-1.3800166559086,2.03066123683772,-0.679589796108805,0.522104412052368,757,6,NA,"log_URXPHG","Fasting glucose","PAHs","Metabolic","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXOP6","log_LBXHSCRP",0.1681650985539,0.247858601518758,0.678471909078264,0.522764777490901,1581,6,NA,"log_URXOP6","CRP (log)","Other","Inflammation","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMAL","LBXWBCSI",0.232569156646773,0.342975747042608,0.678092135237426,0.522989243512047,1604,6,NA,"log_URXMAL","WBC","Phthalates","Hematology","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXP10","avg_SBP",-0.534183843045316,0.696364279845375,-0.767104026593566,0.523201927864015,1626,NA,"WTSA2YR","1-Hydroxypyrene","Systolic BP","PAHs","Cardiovascular","continuous",0.793614572160521,1,FALSE,FALSE,FALSE,FALSE,"Negative"
