"exposure","outcome","beta","se","t_value","p_value","n","exp_label","chem_class","is_urinary","out_label","out_domain","type","p_fdr","p_bonf","sig_nom","sig_fdr05","sig_fdr01","sig_bonf05","direction"
"log_URXMZP","LBXPLTSI",-0.186012455264289,1.67751395146616,-0.110885787329347,0.921831821962087,1617,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.976057223253974,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","LBXRBCSI",-0.00172973565185081,0.0159122724668623,-0.108704501852456,0.923360382401035,1617,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.976080795751828,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMEP","LBXSTB",0.000686062342453627,0.0065386559363576,0.104924062243257,0.926010842361738,1580,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.977288315717274,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","LBXWBCSI",0.0142189672928906,0.152033082577545,0.0935254817689971,0.934011640501647,1617,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","LBXGLU",-0.208620431671301,2.23834396887322,-0.0932030262427988,0.93423816841377,778,"PFNA","PFAS",FALSE,"Fasting glucose","Metabolic","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","log_LBXSGB",0.000421187996378702,0.00454753707495789,0.0926189252415501,0.934648530496826,1578,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"GGT (log)","Liver","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP06","avg_DBP",-0.0458870262960248,0.497351712665754,-0.0922627290254518,0.934898793611404,1627,"1-Hydroxyphenanthrene","PAHs",TRUE,"Diastolic BP","Cardiovascular","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","LBXSTB",-0.00224996555230127,0.0246543108918424,-0.0912605329823166,0.935603001332962,1580,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","PHQ9_total",0.0186338651348884,0.209280369316465,0.0890378070133806,0.937165174113925,1483,"Me-PFOSA-AcOH","PFAS",FALSE,"PHQ-9 depression","Mental health","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMC1","LBXTC",0.132114827429679,1.56841010807247,0.08423487374233,0.940542326871232,1591,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHBP","LBXPLTSI",-0.228700832361244,2.75531478648835,-0.0830035223135878,0.94140847756321,1617,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFUA","avg_SBP",-0.0903486808455316,1.09293878780754,-0.0826658197635873,0.941646045706574,1514,"PFUA","PFAS",FALSE,"Systolic BP","Cardiovascular","continuous",0.979432805165104,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","eGFR",0.0825328464639328,1.05447006167894,0.0782695018695202,0.944739672537448,1580,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.980578304120316,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP10","LBXHGB",-0.00462305177532273,0.0601956833703169,-0.076800386946058,0.94577382727654,1619,"1-Hydroxypyrene","PAHs",TRUE,"Hemoglobin","Hematology","continuous",0.980578304120316,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","log_LBXSAPSI",-0.000935912470262648,0.0131263907759877,-0.0713000615504091,0.949647196984895,1580,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Alk Phos (log)","Liver","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP01","log_LBXHSCRP",0.00210355276913213,0.0315276098585341,0.0667209718266265,0.952873567265911,1554,"1-Hydroxynaphthalene","PAHs",TRUE,"CRP (log)","Inflammation","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFUA","log_LBXSASSI",-0.00138714404398579,0.0209539978649143,-0.0661994934297689,0.953241089997828,1586,"PFUA","PFAS",FALSE,"AST (log)","Liver","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","LBXGH",0.00246175913411292,0.0388965766592015,0.063289866244066,0.955292054620796,1616,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"HbA1c","Metabolic","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","log_LBXSTR",-0.00120336399860883,0.0205342390485393,-0.0586028046018309,0.958597091607769,1578,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","avg_SBP",0.0240711808530109,0.423520530291197,0.0568359244272303,0.959843349069557,1514,"PFHxS","PFAS",FALSE,"Systolic BP","Cardiovascular","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFUA","log_HOMA_IR",0.00265823158861387,0.0469643818940626,0.0566010129678706,0.960009056585246,776,"PFUA","PFAS",FALSE,"HOMA-IR (log)","Metabolic","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","LBXTC",0.0898359876673124,1.63777535001613,0.0548524482716311,0.961242604132945,1591,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP06","LBXGLU",0.0764699303807102,1.44887463601629,0.0527788453740663,0.962705683318602,788,"1-Hydroxyphenanthrene","PAHs",TRUE,"Fasting glucose","Metabolic","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXMPAH","eGFR",0.0585238017436122,1.1104536639952,0.0527026058278335,0.962759480548563,1591,"Me-PFOSA-AcOH","PFAS",FALSE,"eGFR","Kidney","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP03","eGFR",-0.0332881028226188,0.648808457345577,-0.0513065180420243,0.963744664590554,1568,"3-Hydroxyfluorene","PAHs",TRUE,"eGFR","Kidney","continuous",0.981928526186603,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBSE","log_LBXSASSI",0.00238991484752998,0.0508433589849108,0.0470054476188179,0.96678047390709,4820,"Blood selenium","Heavy metals",FALSE,"AST (log)","Liver","continuous",0.98346102568659,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","log_LBXSATSI",0.00150584377281268,0.0335559962172981,0.0448755496055403,0.968284158006242,1580,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.98346102568659,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","log_LBXSTR",-0.000745577513813882,0.0174840174428659,-0.0426433750852898,0.969860279141272,1578,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.98352028307284,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHBP","BMXBMI",0.0085737944555145,0.221364217102051,0.0387316187221077,0.971537673119523,1681,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"BMI","Anthropometric","continuous",0.983681894033517,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXTHG","LBXGLU",-0.0229261486591063,0.798495625550409,-0.0287116772158935,0.979701961135333,2391,"Blood mercury (total)","Heavy metals",FALSE,"Fasting glucose","Metabolic","continuous",0.988765177515765,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","log_LBXSATSI",0.000854946255731183,0.0311482457602835,0.0274476534669348,0.980595232522037,1591,"Me-PFOSA-AcOH","PFAS",FALSE,"ALT (log)","Liver","continuous",0.988765177515765,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBSE","LBXSUA",-0.00537765872562533,0.201540783325317,-0.026682732084776,0.981135816578143,4832,"Blood selenium","Heavy metals",FALSE,"Uric acid","Kidney","continuous",0.988765177515765,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFNA","log_LBXSTR",0.000355242159060762,0.0243085765935379,0.0146138609841597,0.989666991476124,1589,"PFNA","PFAS",FALSE,"Triglycerides (log)","Metabolic","continuous",0.995813991423181,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFHS","log_LBXSTR",0.000410328832528777,0.0337125783205272,0.0121713868523349,0.991393848548905,1589,"PFHxS","PFAS",FALSE,"Triglycerides (log)","Metabolic","continuous",0.996004982728202,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMZP","log_LBXSTR",-0.000153715694723982,0.0162496877688639,-0.00945960912667612,0.993311195873059,1578,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.996386462733347,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","LBXTC",0.00762884804631046,1.61836754562322,0.00471391561635195,0.996666776818573,1585,"1-Hydroxyphenanthrene","PAHs",TRUE,"Total cholesterol","Metabolic","continuous",0.998207220059406,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","LBXSTB",1.61537588592031e-05,0.0117323150849716,0.00137686029928527,0.999026413207047,1580,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.999026413207047,1,FALSE,FALSE,FALSE,FALSE,"Positive"
